experiment_id,tag,target,model_spec,seed,model,hypothesis,features,calibration,n_train,n_val,n_test,pos_train,pos_val,pos_test,train_weeks,val_weeks,test_weeks,n_features,n_trees,pr_auc,roc_auc,pr_auc_cal,roc_auc_cal,precision,recall,brier,n_unique_pred,status,stage
holdout|propagation_vulnerability|B+P5_process|seed1504,holdout,propagation_vulnerability,B+P5_process,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,22.0,8.0,8.0,1-78,87-118,127-156,52.0,4.0,0.0856433743465376,0.6260632088058704,0.0856641840373691,0.625974608072048,0.0,0.0,0.0006662220603427,35.0,ok,research_holdout
holdout|propagation_vulnerability|B+P6_full|seed1504,holdout,propagation_vulnerability,B+P6_full,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,22.0,8.0,8.0,1-78,87-118,127-156,61.0,47.0,0.0136696468452661,0.7376584389593062,0.0136794307490053,0.7373457304869913,0.0,0.0,0.0006666930708585,463.0,ok,research_holdout
holdout|rt_new_stress|A|seed1504,holdout,rt_new_stress,A,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,28.0,28.0,1-78,87-118,127-156,43.0,14.0,0.1803712559019669,0.4442255142952604,0.1803712559019669,0.4442255142952604,0.0190114068441064,0.1785714285714285,0.0022605694792581,140.0,ok,research_holdout
holdout|rt_new_stress|B|seed1504,holdout,rt_new_stress,B,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,28.0,28.0,1-78,87-118,127-156,51.0,50.0,0.1823821394294145,0.6826001742160278,0.1823821394294145,0.6826001742160278,0.0335570469798657,0.1785714285714285,0.0022765000842317,613.0,ok,research_holdout
holdout|rt_new_stress|B+P0_m2c_exposure|seed1504,holdout,rt_new_stress,B+P0_m2c_exposure,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,28.0,28.0,1-78,87-118,127-156,52.0,28.0,0.1825857594406043,0.6486235740537445,0.1825857594406043,0.6486235740537445,0.0384615384615384,0.1785714285714285,0.0022711640314059,424.0,ok,research_holdout
holdout|rt_new_stress|B+P1_liab_channel|seed1504,holdout,rt_new_stress,B+P1_liab_channel,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,28.0,28.0,1-78,87-118,127-156,52.0,13.0,0.1811993583332781,0.5576404467567181,0.1811993583332781,0.5576404467567181,0.0294117647058823,0.1785714285714285,0.0022783469623421,149.0,ok,research_holdout
holdout|rt_new_stress|B+P2_concentration|seed1504,holdout,rt_new_stress,B+P2_concentration,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,28.0,28.0,1-78,87-118,127-156,54.0,21.0,0.1816538720201141,0.6266750393775953,0.1816538720201141,0.6266750393775953,0.0175438596491228,0.1785714285714285,0.0022641239079923,291.0,ok,research_holdout
holdout|rt_new_stress|B+P3_persistence|seed1504,holdout,rt_new_stress,B+P3_persistence,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,28.0,28.0,1-78,87-118,127-156,53.0,12.0,0.1826062535739842,0.7270819411961242,0.1826062535739842,0.7270819411961242,0.0381679389312977,0.1785714285714285,0.002279883707396,89.0,ok,research_holdout
holdout|rt_new_stress|B+P4_dest_fragility|seed1504,holdout,rt_new_stress,B+P4_dest_fragility,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,28.0,28.0,1-78,87-118,127-156,53.0,18.0,0.1804404429349021,0.4479514700968927,0.1804404429349021,0.4479514700968927,0.0137362637362637,0.1785714285714285,0.002279495910064,175.0,ok,research_holdout
holdout|rt_new_stress|B+P5_process|seed1504,holdout,rt_new_stress,B+P5_process,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,28.0,28.0,1-78,87-118,127-156,52.0,22.0,0.1818473414125855,0.6241960407617775,0.1818473414125855,0.6241960407617775,0.0495049504950495,0.1785714285714285,0.0022743122735181,226.0,ok,research_holdout
holdout|rt_new_stress|B+P6_full|seed1504,holdout,rt_new_stress,B+P6_full,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,28.0,28.0,1-78,87-118,127-156,61.0,13.0,0.2915293379899834,0.7276561977948547,0.2915293379899834,0.7276561977948547,0.0353697749196141,0.3928571428571428,0.0021817672390348,209.0,ok,research_holdout
holdout|propagation_vulnerability|A|seed1605,holdout,propagation_vulnerability,A,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,17.0,0.0,3.0,1-78,87-118,127-156,43.0,200.0,0.00025,0.4176044011002751,0.00025,0.4176044011002751,0.0,0.0,0.0063235690091189,426.0,ok,research_holdout
holdout|propagation_vulnerability|B|seed1605,holdout,propagation_vulnerability,B,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,17.0,0.0,3.0,1-78,87-118,127-156,51.0,200.0,0.00025,0.0771026089855797,0.00025,0.0771026089855797,0.0,0.0,0.0078471693581202,1940.0,ok,research_holdout
holdout|propagation_vulnerability|B+P0_m2c_exposure|seed1605,holdout,propagation_vulnerability,B+P0_m2c_exposure,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,17.0,0.0,3.0,1-78,87-118,127-156,52.0,200.0,0.00025,0.4655747270150871,0.00025,0.4655747270150871,0.0,0.0,0.0003333259866383,219.0,ok,research_holdout
holdout|propagation_vulnerability|B+P1_liab_channel|seed1605,holdout,propagation_vulnerability,B+P1_liab_channel,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,17.0,0.0,3.0,1-78,87-118,127-156,52.0,200.0,0.00025,0.4021422022172209,0.00025,0.4021422022172209,0.0,0.0,0.0072454877764704,628.0,ok,research_holdout
holdout|propagation_vulnerability|B+P2_concentration|seed1605,holdout,propagation_vulnerability,B+P2_concentration,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,17.0,0.0,3.0,1-78,87-118,127-156,54.0,200.0,0.00025,0.0545553054930399,0.00025,0.0545553054930399,0.0,0.0,0.0195600518864051,1847.0,ok,research_holdout
holdout|propagation_vulnerability|B+P3_persistence|seed1605,holdout,propagation_vulnerability,B+P3_persistence,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,17.0,0.0,3.0,1-78,87-118,127-156,53.0,200.0,0.00025,0.4670334250229224,0.00025,0.4670334250229224,0.0,0.0,0.0002514840121414,331.0,ok,research_holdout
holdout|propagation_vulnerability|B+P4_dest_fragility|seed1605,holdout,propagation_vulnerability,B+P4_dest_fragility,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,17.0,0.0,3.0,1-78,87-118,127-156,53.0,200.0,0.0003284813404299,0.4983190242004945,0.0003284813404299,0.4983190242004945,0.0,0.0,0.0292465750534295,1255.0,ok,research_holdout
holdout|propagation_vulnerability|B+P5_process|seed1605,holdout,propagation_vulnerability,B+P5_process,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,17.0,0.0,3.0,1-78,87-118,127-156,52.0,200.0,0.00025,0.4464866216554138,0.00025,0.4464866216554138,0.0,0.0,0.0037609591020094,319.0,ok,research_holdout
holdout|propagation_vulnerability|B+P6_full|seed1605,holdout,propagation_vulnerability,B+P6_full,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,17.0,0.0,3.0,1-78,87-118,127-156,61.0,200.0,0.00025,0.4850796032341418,0.00025,0.4850796032341418,0.0,0.0,0.0027057096332945,245.0,ok,research_holdout
holdout|rt_new_stress|A|seed1605,holdout,rt_new_stress,A,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,64.0,22.0,24.0,1-78,87-118,127-156,43.0,17.0,0.2856954690347306,0.7815213760855043,0.2856954690347306,0.7815213760855043,0.0513698630136986,0.625,0.0018984417612707,130.0,ok,research_holdout
holdout|rt_new_stress|B|seed1605,holdout,rt_new_stress,B,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,64.0,22.0,24.0,1-78,87-118,127-156,51.0,43.0,0.4559806881079071,0.7535418058338901,0.4559806881079071,0.7535418058338901,0.1034482758620689,0.625,0.0018532156113783,345.0,ok,research_holdout
holdout|rt_new_stress|B+P0_m2c_exposure|seed1605,holdout,rt_new_stress,B+P0_m2c_exposure,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,64.0,22.0,24.0,1-78,87-118,127-156,52.0,35.0,0.3709625196265468,0.7402130650189267,0.3709625196265468,0.7402130650189267,0.1034482758620689,0.625,0.0019072071626237,354.0,ok,research_holdout
holdout|rt_new_stress|B+P1_liab_channel|seed1605,holdout,rt_new_stress,B+P1_liab_channel,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,64.0,22.0,24.0,1-78,87-118,127-156,52.0,3.0,0.2157256027673797,0.7648247884658204,0.2157256027673797,0.7648247884658204,0.0359712230215827,0.625,0.0019348170438667,38.0,ok,research_holdout
holdout|rt_new_stress|B+P2_concentration|seed1605,holdout,rt_new_stress,B+P2_concentration,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,64.0,22.0,24.0,1-78,87-118,127-156,54.0,39.0,0.4556656085800915,0.7380838065018926,0.4556656085800915,0.7380838065018926,0.1034482758620689,0.625,0.0018546172672039,336.0,ok,research_holdout
holdout|rt_new_stress|B+P3_persistence|seed1605,holdout,rt_new_stress,B+P3_persistence,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,64.0,22.0,24.0,1-78,87-118,127-156,53.0,3.0,0.2117536223173399,0.7651970607882431,0.2117536223173399,0.7651970607882431,0.0359712230215827,0.625,0.0019333728740288,40.0,ok,research_holdout
holdout|rt_new_stress|B+P4_dest_fragility|seed1605,holdout,rt_new_stress,B+P4_dest_fragility,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,64.0,22.0,24.0,1-78,87-118,127-156,53.0,1.0,0.1999909424227932,0.8450790469828545,0.1999909424227932,0.8450790469828545,0.0359712230215827,0.625,0.0019215782534233,8.0,ok,research_holdout
holdout|rt_new_stress|B+P5_process|seed1605,holdout,rt_new_stress,B+P5_process,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,64.0,22.0,24.0,1-78,87-118,127-156,52.0,26.0,0.3649035632182797,0.7566243598307726,0.3649035632182797,0.7566243598307726,0.0477707006369426,0.625,0.0018999226317184,303.0,ok,research_holdout
holdout|rt_new_stress|B+P6_full|seed1605,holdout,rt_new_stress,B+P6_full,1605,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,64.0,22.0,24.0,1-78,87-118,127-156,61.0,1.0,0.1989656413023925,0.767047984858606,0.1989656413023925,0.767047984858606,0.3333333333333333,0.625,0.0019203523743755,7.0,ok,research_holdout
holdout|propagation_vulnerability|A|seed1706,holdout,propagation_vulnerability,A,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,0.0,4.0,1-78,87-118,127-156,43.0,103.0,0.0003333333333333,0.5,0.0003333333333333,0.5,0.0,0.0,0.0003333333333333,1.0,ok,research_holdout
holdout|propagation_vulnerability|B|seed1706,holdout,propagation_vulnerability,B,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,0.0,4.0,1-78,87-118,127-156,51.0,174.0,0.0073529411764705,0.9774924974991664,0.0073529411764705,0.9774924974991664,0.0072595281306715,1.0,0.0455811295125331,2303.0,ok,research_holdout
holdout|propagation_vulnerability|B+P0_m2c_exposure|seed1706,holdout,propagation_vulnerability,B+P0_m2c_exposure,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,0.0,4.0,1-78,87-118,127-156,52.0,174.0,0.0315333745883241,0.7421223741247083,0.0315333745883241,0.7421223741247083,0.0512820512820512,0.5,0.0032477961791999,2019.0,ok,research_holdout
holdout|propagation_vulnerability|B+P1_liab_channel|seed1706,holdout,propagation_vulnerability,B+P1_liab_channel,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,0.0,4.0,1-78,87-118,127-156,52.0,200.0,0.0003333333333333,0.5,0.0003333333333333,0.5,0.0,0.0,0.0003333333333333,1.0,ok,research_holdout
holdout|propagation_vulnerability|B+P2_concentration|seed1706,holdout,propagation_vulnerability,B+P2_concentration,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,0.0,4.0,1-78,87-118,127-156,54.0,103.0,0.0003333333333333,0.5,0.0003333333333333,0.5,0.0,0.0,0.0003333333333333,1.0,ok,research_holdout
holdout|propagation_vulnerability|B+P3_persistence|seed1706,holdout,propagation_vulnerability,B+P3_persistence,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,0.0,4.0,1-78,87-118,127-156,53.0,200.0,0.0002736854571293,0.0740663554518172,0.0002736854571293,0.0740663554518172,0.0,0.0,0.0137168425435425,1939.0,ok,research_holdout
holdout|propagation_vulnerability|B+P4_dest_fragility|seed1706,holdout,propagation_vulnerability,B+P4_dest_fragility,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,0.0,4.0,1-78,87-118,127-156,53.0,174.0,0.0073529411764705,0.9774924974991664,0.0073529411764705,0.9774924974991664,0.0072595281306715,1.0,0.0455811295125335,2127.0,ok,research_holdout
holdout|propagation_vulnerability|B+P5_process|seed1706,holdout,propagation_vulnerability,B+P5_process,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,0.0,4.0,1-78,87-118,127-156,52.0,200.0,0.0003333333333333,0.5,0.0003333333333333,0.5,0.0,0.0,0.0003333333333333,1.0,ok,research_holdout
holdout|propagation_vulnerability|B+P6_full|seed1706,holdout,propagation_vulnerability,B+P6_full,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,0.0,4.0,1-78,87-118,127-156,61.0,103.0,0.0003333333333333,0.5,0.0003333333333333,0.5,0.0,0.0,0.0003333333333333,1.0,ok,research_holdout
holdout|rt_new_stress|A|seed1706,holdout,rt_new_stress,A,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,38.0,16.0,28.0,1-78,87-118,127-156,43.0,9.0,0.0732926615060394,0.6886395637439741,0.0732220365128757,0.6842364326285141,0.0180505415162454,0.3571428571428571,0.0022966829594348,135.0,ok,research_holdout
holdout|rt_new_stress|B|seed1706,holdout,rt_new_stress,B,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,38.0,16.0,28.0,1-78,87-118,127-156,51.0,3.0,0.0334966919155727,0.814550916424037,0.0329599167448908,0.7865212281036704,0.0093786635404454,0.2857142857142857,0.0023249249019959,46.0,ok,research_holdout
holdout|rt_new_stress|B+P0_m2c_exposure|seed1706,holdout,rt_new_stress,B+P0_m2c_exposure,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,38.0,16.0,28.0,1-78,87-118,127-156,52.0,1.0,0.0517702530826856,0.6309901675337691,0.051425896201177,0.6056154837477924,0.0098280098280098,0.2857142857142857,0.0023255824891155,8.0,ok,research_holdout
holdout|rt_new_stress|B+P1_liab_channel|seed1706,holdout,rt_new_stress,B+P1_liab_channel,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,38.0,16.0,28.0,1-78,87-118,127-156,52.0,1.0,0.0517702530826856,0.6309901675337691,0.051425896201177,0.6056154837477924,0.0098280098280098,0.2857142857142857,0.0023255824891155,8.0,ok,research_holdout
holdout|rt_new_stress|B+P2_concentration|seed1706,holdout,rt_new_stress,B+P2_concentration,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,38.0,16.0,28.0,1-78,87-118,127-156,54.0,3.0,0.0334966919155727,0.814550916424037,0.0329599167448908,0.7865212281036704,0.0093786635404454,0.2857142857142857,0.0023249249019959,46.0,ok,research_holdout
holdout|rt_new_stress|B+P3_persistence|seed1706,holdout,rt_new_stress,B+P3_persistence,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,38.0,16.0,28.0,1-78,87-118,127-156,53.0,3.0,0.0340013146091575,0.8196342060044867,0.0332118978959556,0.7849013770225763,0.009313154831199,0.2857142857142857,0.0023249335650248,34.0,ok,research_holdout
holdout|rt_new_stress|B+P4_dest_fragility|seed1706,holdout,rt_new_stress,B+P4_dest_fragility,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,38.0,16.0,28.0,1-78,87-118,127-156,53.0,5.0,0.2576437350323102,0.8178055343420361,0.2576437350323102,0.8178055343420362,0.0190703218116805,0.5714285714285714,0.0021481223772674,69.0,ok,research_holdout
holdout|rt_new_stress|B+P5_process|seed1706,holdout,rt_new_stress,B+P5_process,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,38.0,16.0,28.0,1-78,87-118,127-156,52.0,15.0,0.0950910062469257,0.7122661209488808,0.095090908911145,0.7122556799198128,0.0308008213552361,0.5357142857142857,0.0023004934311947,296.0,ok,research_holdout
holdout|rt_new_stress|B+P6_full|seed1706,holdout,rt_new_stress,B+P6_full,1706,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,38.0,16.0,28.0,1-78,87-118,127-156,61.0,13.0,0.1525809578081992,0.6713671185146294,0.1525808604724186,0.6713760679681161,0.0269299820466786,0.5357142857142857,0.0022102916880196,298.0,ok,research_holdout
holdout|propagation_vulnerability|A|seed1807,holdout,propagation_vulnerability,A,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B|seed1807,holdout,propagation_vulnerability,B,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P0_m2c_exposure|seed1807,holdout,propagation_vulnerability,B+P0_m2c_exposure,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P1_liab_channel|seed1807,holdout,propagation_vulnerability,B+P1_liab_channel,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P2_concentration|seed1807,holdout,propagation_vulnerability,B+P2_concentration,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P3_persistence|seed1807,holdout,propagation_vulnerability,B+P3_persistence,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P4_dest_fragility|seed1807,holdout,propagation_vulnerability,B+P4_dest_fragility,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P5_process|seed1807,holdout,propagation_vulnerability,B+P5_process,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P6_full|seed1807,holdout,propagation_vulnerability,B+P6_full,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|rt_new_stress|A|seed1807,holdout,rt_new_stress,A,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,44.0,10.0,4.0,1-78,87-118,127-156,43.0,8.0,0.0847355769230769,0.9972907635878626,0.0847355769230769,0.9972907635878626,0.0,0.0,0.000333454767963,79.0,ok,research_holdout
